user_id,nome,sobrenome,email,cpf,data_nascimento,genero,estado,estado_civil,ocupacao,nivel_educacional,faixa_renda,data_ativacao,dispositivo,telefone
U04037,Jade,Siqueira,eguerra@example.org,13156701642.0,2006-02-03,Fem,São Paulo,Solteiro/a,Desempregado,Ensino Médio,MEDIA,2024-09-02,Android,71 6875-4162
U04277,Diogo,Pereira,andradethomas@example.org,97310745560.0,1975-12-07,Masc,Rio de Janeiro,Casado/a,Empregado,Pós-graduação,ALTA,2024-09-02,iOS,+55 84 2292 4479
U03237,Miguel,Macedo,azevedohenrique@example.org,36688088687.0,1974-09-29,Outro,Minas Gerais,Solteiro/a,Empregado,Ensino Médio,ALTA,2024-09-03,iOS,+55 11 7987-7726
U00769,Esther,Costela,pdias@example.com,74147074501.0,1998-02-02,Masc,Bahia,Casado/a,Desempregado,Ensino Médio,BAIXA,2024-09-04,iOS,0500 023 4430
U00964,Vitor,Monteiro,castroluiz-felipe@example.net,69081056845.0,1974-10-15,Masc,Distrito Federal,Solteiro/a,Desempregado,Técnico,ALTA,2024-09-04,Android,(061) 0660 8415
U01089,Davi,Souza,cecilia64@example.org,98572839229.0,1970-01-01,Masc,Ceará,Viúvo/a,Autônomo,Pós-graduação,MEDIA,2024-09-04,iOS,11 7214 6585
U01817,Samuel,da Cunha,melissamoura@example.org,49040765294.0,1970-01-01,Masc,Pernambuco,Solteiro/a,Empregado,Ensino Médio,BAIXA,2024-09-04,Android,+55 (021) 6834-8686
U02137,Ana Laura,Lopes,siqueirabruna@example.org,90768398667.0,1970-01-01,Fem,Rio Grande do Sul,Casado/a,Aposentado,Pós-graduação,MEDIA,2024-09-04,iOS,0300-307-4743
U02748,Rodrigo,Moraes,diegofonseca@example.org,28880641630.0,1970-01-01,Fem,Minas Gerais,Divorciado/a,Empregado,Ensino Médio,MEDIA,2024-09-04,Android,+55 84 4221 0437
U03868,Luan,Cavalcanti,vianalavinia@example.org,49485699224.0,1970-01-01,Masc,Ceará,Casado/a,Aposentado,Pós-graduação,BAIXA,2024-09-04,Android,11 4686 5151
U04062,Ana Julia,Freitas,emoura@example.com,93164360321.0,1997-04-12,Outro,Ceará,Solteiro/a,Desempregado,Outro,MEDIA,2024-09-04,iOS,21 4910 5035
U04552,Larissa,Garcia,valentim32@example.com,72992532538.0,1986-07-04,Fem,Minas Gerais,Divorciado/a,Aposentado,Pós-graduação,BAIXA,2024-09-04,iOS,+55 (011) 2445-1170
U04617,José Miguel,Vasconcelos,pimentabenicio@example.com,91662759803.0,1970-01-01,Outro,Pernambuco,Viúvo/a,Aposentado,Outro,BAIXA,2024-09-04,Android,+55 71 3782 3094
U00085,Bernardo,Jesus,maria-luizafarias@example.com,37694237479.0,1992-01-31,Masc,Pernambuco,Casado/a,Aposentado,Pós-graduação,BAIXA,2024-09-05,Android,(081) 4976 7431
U01591,Antonella,Sousa,carvalhozoe@example.org,47674260611.0,2000-09-16,Masc,Ceará,Casado/a,Autônomo,Ensino Médio,MEDIA,2024-09-05,Android,(011) 1914-7889
U01673,Kevin,Barros,sarahborges@example.com,49519798022.0,2003-12-24,Outro,São Paulo,Casado/a,Estudante,Outro,BAIXA,2024-09-05,iOS,+55 71 7326-6133
U02258,Danilo,Guerra,araujoalexia@example.net,10302004379.0,1978-10-15,Outro,Distrito Federal,Solteiro/a,Empregado,Ensino Médio,ALTA,2024-09-05,iOS,(051) 7564-7983
U02605,Ester,Monteiro,valbuquerque@example.net,24986581079.0,1986-09-25,Outro,Paraná,Casado/a,Estudante,Pós-graduação,BAIXA,2024-09-05,Android,+55 11 9491-4911
U02983,Henrique,Duarte,kaiquecardoso@example.org,44994050597.0,1992-07-11,Fem,Minas Gerais,Divorciado/a,Autônomo,Ensino Médio,BAIXA,2024-09-05,iOS,(071) 8038 8331
U03370,Erick,Aparecida,henry-gabrielfreitas@example.org,25636911064.0,1999-04-17,Masc,Paraná,Casado/a,Estudante,Pós-graduação,ALTA,2024-09-06,iOS,(071) 1598 0711
U00213,Manuella,Pimenta,matheus17@example.org,65954904600.0,1970-01-01,Outro,Paraná,Divorciado/a,Desempregado,Outro,MEDIA,2024-09-07,iOS,+55 (084) 2097-1703
U00321,Luna,Sampaio,upereira@example.com,90810352427.0,1983-12-14,Masc,Ceará,Casado/a,Desempregado,Ensino Médio,ALTA,2024-09-07,Android,(031) 8553-5828
U00962,Dante,Casa Grande,luiz-fernandojesus@example.org,49617832365.0,1970-01-01,Fem,Paraná,Casado/a,Estudante,Pós-graduação,MEDIA,2024-09-07,Android,+55 71 7860-9502
U01214,Ana Carolina,Rocha,ecardoso@example.com,23918924033.0,1973-05-31,Masc,Bahia,Casado/a,Aposentado,Pós-graduação,BAIXA,2024-09-07,iOS,+55 (011) 7451-8459
U01457,Ana Beatriz,Abreu,pastornathan@example.net,22534326493.0,1970-01-01,Outro,Rio de Janeiro,Viúvo/a,Empregado,Pós-graduação,BAIXA,2024-09-07,Android,71 2692-8543
U01900,Benício,Vieira,oliver16@example.net,99365485692.0,2006-08-10,Outro,São Paulo,Solteiro/a,Aposentado,Técnico,MEDIA,2024-09-07,Android,(084) 9254 5200
U03270,Otávio,Cavalcante,joao-miguel64@example.org,85196431529.0,1988-06-28,Outro,Rio de Janeiro,Viúvo/a,Aposentado,Pós-graduação,BAIXA,2024-09-07,iOS,+55 61 6968 3504
U04064,Bárbara,Alves,nascimentolucas@example.org,15532757259.0,1970-01-01,Fem,Ceará,Viúvo/a,Desempregado,Técnico,BAIXA,2024-09-07,Android,+55 (031) 5168 7621
U00121,Olivia,Gomes,xcamargo@example.org,94714221948.0,1994-04-29,Masc,Rio de Janeiro,Viúvo/a,Desempregado,Superior,ALTA,2024-09-08,Android,41 5921 7710
U00649,Anthony,Melo,luiz-miguelsa@example.org,24742046048.0,1976-10-28,Fem,Rio Grande do Sul,Divorciado/a,Empregado,Técnico,BAIXA,2024-09-08,Android,+55 (051) 0764-1940
U01741,Bárbara,Costela,raul23@example.net,63772450126.0,1985-08-09,Masc,São Paulo,Solteiro/a,Aposentado,Técnico,MEDIA,2024-09-08,iOS,+55 61 9501 7532
U03604,Ian,Abreu,da-costamaria-alice@example.org,23880184693.0,1994-03-26,Outro,Rio de Janeiro,Viúvo/a,Desempregado,Técnico,BAIXA,2024-09-08,Android,+55 71 1377-6973
U03962,Benjamin,Silveira,rvargas@example.com,48346970509.0,2000-09-08,Outro,Bahia,Divorciado/a,Empregado,Técnico,MEDIA,2024-09-08,iOS,+55 (051) 5467-9027
U04202,Calebe,Sampaio,sabrina05@example.net,42494561681.0,1985-07-28,Masc,Rio Grande do Sul,Divorciado/a,Empregado,Pós-graduação,ALTA,2024-09-08,iOS,+55 (041) 3487-5380
U04440,Luiz Henrique,Dias,xmartins@example.com,99674459853.0,1970-01-01,Masc,Ceará,Viúvo/a,Empregado,Técnico,BAIXA,2024-09-08,iOS,+55 (011) 6725 9711
U04537,Gabriel,Sousa,caue76@example.com,55711005585.0,1983-11-07,Outro,Minas Gerais,Casado/a,Desempregado,Superior,MEDIA,2024-09-08,iOS,+55 (051) 1239-2106
U00422,Otávio,Sampaio,arthur70@example.org,84016990403.0,1994-11-20,Masc,Paraná,Divorciado/a,Empregado,Ensino Médio,MEDIA,2024-09-09,iOS,0300-729-1606
U01073,Bruno,Ferreira,peixotoagatha@example.org,71903883337.0,1970-01-01,Outro,Minas Gerais,Viúvo/a,Autônomo,Técnico,ALTA,2024-09-09,iOS,11 6223 9135
U01264,Olívia,Albuquerque,marcelarezende@example.com,97213083732.0,1999-02-19,Masc,Minas Gerais,Casado/a,Autônomo,Técnico,MEDIA,2024-09-09,Android,41 9741-3295
U02387,Vitor Gabriel,Vasconcelos,ofreitas@example.com,94609589828.0,2005-07-11,Fem,Ceará,Casado/a,Autônomo,Técnico,MEDIA,2024-09-09,Android,71 2318 5896
U03269,Liz,da Costa,msantos@example.net,95582678631.0,1991-04-02,Masc,Paraná,Casado/a,Aposentado,Pós-graduação,MEDIA,2024-09-09,Android,84 2742-7276
U03283,Guilherme,Nascimento,qnogueira@example.org,88956398008.0,1983-09-04,Outro,São Paulo,Divorciado/a,Autônomo,Outro,BAIXA,2024-09-09,iOS,+55 61 4723 1732
U03701,Heloísa,Pastor,ana-livia57@example.org,11687632727.0,1970-01-01,Outro,Pernambuco,Viúvo/a,Autônomo,Ensino Médio,MEDIA,2024-09-09,iOS,0500 996 5253
U02193,Jade,Viana,vitor-hugosouza@example.org,69800697047.0,1970-01-01,Masc,Minas Gerais,Viúvo/a,Autônomo,Outro,ALTA,2024-09-10,Android,11 3544-2876
U02264,Marcos Vinicius,Siqueira,montenegroraquel@example.com,46369176725.0,1970-01-01,Fem,São Paulo,Solteiro/a,Estudante,Pós-graduação,ALTA,2024-09-10,Android,0800 568 1696
U02629,Ana Clara,Costa,alicia49@example.net,92835195052.0,1970-01-01,Outro,São Paulo,Divorciado/a,Estudante,Outro,MEDIA,2024-09-10,Android,+55 (071) 4021 0875
U00002,Benicio,Albuquerque,gporto@example.net,10442385924.0,1979-10-08,Masc,Bahia,Divorciado/a,Aposentado,Superior,MEDIA,2024-09-11,Android,81 0485-5963
U00107,Marcela,Azevedo,lais53@example.org,87042110706.0,1970-01-01,Masc,Bahia,Divorciado/a,Aposentado,Técnico,MEDIA,2024-09-11,Android,51 5260 1276
U01034,Yan,Costela,castromaysa@example.com,17966908375.0,1978-11-20,Fem,São Paulo,Solteiro/a,Empregado,Pós-graduação,ALTA,2024-09-11,Android,+55 (021) 5319-8859
U01373,Miguel,Moraes,cauapires@example.org,56612257171.0,1990-12-16,Fem,Rio Grande do Sul,Solteiro/a,Desempregado,Superior,BAIXA,2024-09-11,iOS,+55 84 8177-5582
U00435,Thales,Rocha,luarada-paz@example.net,96860417166.0,1970-01-01,Fem,Distrito Federal,Casado/a,Autônomo,Técnico,ALTA,2024-09-12,Android,(084) 6636 5289
U01032,Gael Henrique,Ribeiro,luizafarias@example.com,96362893831.0,1970-01-01,Outro,Rio Grande do Sul,Casado/a,Aposentado,Pós-graduação,BAIXA,2024-09-12,Android,+55 81 0179 1017
U01705,Beatriz,Nascimento,pedro-lucas39@example.org,78003856546.0,1999-02-07,Masc,São Paulo,Viúvo/a,Empregado,Ensino Médio,BAIXA,2024-09-12,Android,+55 (041) 4286-5002
U02278,Allana,Machado,caroline83@example.org,57318216329.0,1970-01-01,Outro,Ceará,Casado/a,Empregado,Ensino Médio,MEDIA,2024-09-12,iOS,+55 (051) 1024-6496
U02624,Oliver,Andrade,barbosamaria-eduarda@example.org,88369457641.0,1970-01-01,Masc,Ceará,Solteiro/a,Estudante,Ensino Médio,ALTA,2024-09-12,Android,+55 (061) 8888 2083
U04049,Asafe,Araújo,clarice53@example.net,10936780492.0,1970-01-01,Outro,Pernambuco,Viúvo/a,Desempregado,Outro,ALTA,2024-09-12,Android,(051) 1376 5259
U04941,Enzo,Correia,rfogaca@example.org,62947239373.0,1970-01-01,Outro,Rio de Janeiro,Casado/a,Estudante,Ensino Médio,BAIXA,2024-09-12,Android,71 7271-7988
U00565,Amanda,Ribeiro,heitor14@example.org,42030878448.0,2001-12-18,Outro,Minas Gerais,Divorciado/a,Desempregado,Outro,ALTA,2024-09-13,iOS,+55 (084) 2507-5642
U00697,Ana Vitória,Nogueira,nsilva@example.org,24675424515.0,1970-01-01,Outro,Bahia,Divorciado/a,Autônomo,Superior,ALTA,2024-09-13,iOS,+55 84 7173 3200
U03279,Apollo,Jesus,portoesther@example.net,80893803383.0,1977-07-11,Outro,São Paulo,Solteiro/a,Estudante,Outro,MEDIA,2024-09-13,iOS,+55 (031) 2235 0646
U03896,Brenda,Gomes,rodriguestheo@example.org,19427988731.0,1970-01-01,Fem,Distrito Federal,Viúvo/a,Estudante,Outro,BAIXA,2024-09-13,Android,+55 31 8377 2039
U04861,Liam,Marques,heloisa97@example.net,75282974758.0,1979-12-26,Outro,São Paulo,Solteiro/a,Autônomo,Ensino Médio,MEDIA,2024-09-13,Android,+55 51 8164 2059
U00574,Arthur Miguel,Sousa,yalves@example.org,90251790536.0,1970-01-01,Masc,São Paulo,Viúvo/a,Aposentado,Técnico,ALTA,2024-09-14,Android,31 7078 6946
U00662,Liz,Montenegro,gcavalcanti@example.net,72180063463.0,2006-11-28,Masc,Minas Gerais,Divorciado/a,Autônomo,Pós-graduação,BAIXA,2024-09-14,Android,61 5981 9998
U00973,Marina,Marques,ovargas@example.net,71916744206.0,1970-01-01,Outro,Pernambuco,Viúvo/a,Desempregado,Pós-graduação,BAIXA,2024-09-14,iOS,31 3225-7991
U03979,Vitória,Pastor,araujomanuella@example.net,30271497863.0,1992-01-28,Fem,Pernambuco,Casado/a,Autônomo,Ensino Médio,ALTA,2024-09-14,iOS,41 7642 3832
U04022,Stephany,Montenegro,isampaio@example.net,53757397307.0,1970-01-01,Fem,Rio Grande do Sul,Solteiro/a,Desempregado,Técnico,ALTA,2024-09-14,iOS,+55 (081) 5220 6490
U01051,Maria Júlia,Barros,nataliamoreira@example.net,41159577801.0,1978-02-23,Fem,Pernambuco,Divorciado/a,Aposentado,Ensino Médio,BAIXA,2024-09-15,Android,0300-384-0624
U01624,Sarah,Pinto,da-conceicaoenzo@example.org,89529496664.0,1970-01-01,Masc,Bahia,Casado/a,Autônomo,Ensino Médio,ALTA,2024-09-15,Android,81 3330 6579
U02325,Francisco,Sousa,vinicius94@example.com,40576408219.0,1998-11-16,Outro,Pernambuco,Divorciado/a,Desempregado,Pós-graduação,MEDIA,2024-09-15,Android,31 4190 6099
U03595,Benício,Azevedo,otavio49@example.org,79147375011.0,1993-06-02,Fem,Distrito Federal,Solteiro/a,Desempregado,Pós-graduação,ALTA,2024-09-15,Android,(071) 3508 0566
U04378,Asafe,Fernandes,ottosilva@example.com,54712656127.0,2007-01-21,Fem,Bahia,Casado/a,Estudante,Ensino Médio,BAIXA,2024-09-15,iOS,(021) 7154 1604
U04558,Hadassa,Cavalcanti,borgeslara@example.net,80083156159.0,1972-04-29,Masc,Rio de Janeiro,Divorciado/a,Aposentado,Superior,BAIXA,2024-09-15,Android,(051) 0784 2472
U00487,Laís,das Neves,aylla58@example.net,93585946020.0,1998-01-05,Fem,Paraná,Viúvo/a,Empregado,Ensino Médio,BAIXA,2024-09-16,iOS,0900 634 4449
U02586,Maria Alice,Cunha,pedro-miguel70@example.net,82436360096.0,1988-05-16,Fem,Bahia,Casado/a,Aposentado,Superior,MEDIA,2024-09-16,iOS,21 3635 3670
U04508,Mariah,Vieira,qnascimento@example.org,19644584351.0,2004-01-02,Outro,São Paulo,Casado/a,Autônomo,Ensino Médio,BAIXA,2024-09-16,Android,(011) 4942 7602
U00726,Liz,Novais,wsilveira@example.net,36820630422.0,1970-01-01,Masc,Rio Grande do Sul,Viúvo/a,Desempregado,Outro,BAIXA,2024-09-17,Android,+55 (021) 2440 0488
U00848,Leonardo,Borges,fbarros@example.net,10117894546.0,1970-01-01,Masc,Pernambuco,Viúvo/a,Autônomo,Pós-graduação,ALTA,2024-09-17,iOS,(021) 8247 6027
U01691,Cecília,Vasconcelos,caio61@example.org,69269651856.0,1970-01-01,Masc,São Paulo,Viúvo/a,Estudante,Superior,BAIXA,2024-09-17,Android,0300 670 5421
U02828,Maria Eduarda,Aparecida,agatha67@example.org,37219659594.0,1979-01-19,Masc,São Paulo,Viúvo/a,Estudante,Pós-graduação,ALTA,2024-09-17,Android,+55 51 4314 9304
U02844,Gustavo Henrique,da Cunha,aurora70@example.com,93905726019.0,1972-12-27,Outro,Pernambuco,Viúvo/a,Desempregado,Ensino Médio,ALTA,2024-09-17,Android,(071) 8317-0312
U04313,Ravy,Costela,rochalara@example.org,27328223016.0,1985-12-27,Fem,Distrito Federal,Solteiro/a,Autônomo,Técnico,ALTA,2024-09-17,Android,(084) 2908 8802
U04567,Kamilly,Montenegro,vinicius86@example.net,46509441926.0,1970-01-01,Outro,Bahia,Casado/a,Autônomo,Outro,ALTA,2024-09-17,Android,+55 81 1855 9741
U03194,Olívia,Cunha,raquel88@example.net,55793697250.0,1970-01-01,Masc,Paraná,Viúvo/a,Autônomo,Outro,ALTA,2024-09-18,iOS,(061) 3302-4107
U03658,Lucas,Rios,galmeida@example.com,22655804805.0,1999-01-22,Masc,Paraná,Divorciado/a,Autônomo,Ensino Médio,BAIXA,2024-09-18,Android,+55 31 6559 7388
U01202,Lorena,Cunha,pmendes@example.org,75601391797.0,1997-06-15,Masc,Rio de Janeiro,Solteiro/a,Desempregado,Ensino Médio,MEDIA,2024-09-19,Android,+55 31 0719-4625
U01857,Anthony Gabriel,Lopes,costelajulia@example.org,44568438945.0,1978-11-08,Outro,São Paulo,Viúvo/a,Aposentado,Outro,ALTA,2024-09-19,iOS,(084) 7945 5457
U03899,Ana Laura,Silva,inunes@example.org,34004486679.0,1970-01-01,Masc,Pernambuco,Casado/a,Desempregado,Pós-graduação,BAIXA,2024-09-19,Android,+55 (041) 4018 8479
U02272,Joana,Moura,matheuscaldeira@example.net,90111012324.0,1993-09-17,Masc,Ceará,Casado/a,Estudante,Técnico,ALTA,2024-09-20,Android,11 1996 8653
U02373,Helena,Castro,pedro48@example.net,25325397630.0,1981-10-03,Outro,Distrito Federal,Casado/a,Desempregado,Técnico,MEDIA,2024-09-20,Android,+55 (011) 8818-1964
U00742,Maria Helena,Andrade,brunopereira@example.com,37127478767.0,1980-09-02,Fem,Bahia,Viúvo/a,Autônomo,Outro,MEDIA,2024-09-21,Android,+55 81 9219-5831
U01119,Valentim,Novaes,paulo15@example.com,66761424990.0,1988-05-24,Outro,Minas Gerais,Divorciado/a,Autônomo,Ensino Médio,BAIXA,2024-09-21,Android,21 2071 6232
U02146,Rafael,Barros,fernandafonseca@example.com,48366747388.0,1970-01-01,Fem,Minas Gerais,Casado/a,Desempregado,Ensino Médio,MEDIA,2024-09-21,Android,+55 71 8112-1473
U02370,Eduarda,Barbosa,eloah24@example.net,92900459915.0,2001-02-14,Outro,São Paulo,Solteiro/a,Aposentado,Outro,BAIXA,2024-09-21,iOS,+55 81 4602 1074
U03777,Otávio,Caldeira,jalves@example.org,55475445553.0,2007-06-20,Fem,Distrito Federal,Casado/a,Estudante,Superior,BAIXA,2024-09-21,Android,+55 (061) 7894-0047
U01428,Ravi Lucca,Sá,jose-pedrofonseca@example.net,93344380852.0,1970-01-01,Outro,Minas Gerais,Divorciado/a,Desempregado,Pós-graduação,BAIXA,2024-09-22,iOS,(081) 7834 6349
U02657,José Miguel,Freitas,rodrigo24@example.org,97179882595.0,1993-10-22,Outro,Rio Grande do Sul,Divorciado/a,Autônomo,Pós-graduação,MEDIA,2024-09-22,Android,+55 (071) 5954 6874
U03500,Maria Laura,Ramos,zcamargo@example.net,66987176534.0,1988-03-06,Masc,Pernambuco,Viúvo/a,Autônomo,Outro,BAIXA,2024-09-22,iOS,(041) 2526 0828
U04927,José Miguel,Rocha,raquelramos@example.com,28865087151.0,1999-08-20,Outro,Distrito Federal,Divorciado/a,Autônomo,Ensino Médio,BAIXA,2024-09-22,Android,+55 51 4700 5028
U00888,Heitor,Marques,eleao@example.org,85161925124.0,1970-01-01,Fem,Ceará,Divorciado/a,Desempregado,Superior,ALTA,2024-09-23,Android,+55 84 4383 1704
U02973,Davi Lucca,Pires,henry-gabrielmacedo@example.com,25153445405.0,1971-11-27,Fem,Distrito Federal,Solteiro/a,Estudante,Superior,ALTA,2024-09-23,Android,11 5420 5592
U03018,Eduarda,Garcia,heitor14@example.net,40999477755.0,1986-09-06,Fem,Ceará,Divorciado/a,Desempregado,Pós-graduação,MEDIA,2024-09-23,Android,+55 (051) 3025-9180
U03632,Manuela,Castro,luiz-fernando30@example.org,58169697452.0,1981-06-23,Masc,São Paulo,Solteiro/a,Estudante,Técnico,MEDIA,2024-09-23,iOS,+55 51 4120 0070
U03976,Ana Sophia,Novaes,danilogarcia@example.com,77134733661.0,1982-06-10,Outro,Rio Grande do Sul,Divorciado/a,Desempregado,Ensino Médio,MEDIA,2024-09-23,iOS,(071) 6566 5903
U04104,Yasmin,Pimenta,fgoncalves@example.net,87457901260.0,1970-01-01,Fem,Rio Grande do Sul,Divorciado/a,Autônomo,Superior,ALTA,2024-09-23,iOS,(084) 0031-7134
U04814,Luigi,Duarte,caiocavalcanti@example.net,58932889286.0,1992-03-13,Masc,Bahia,Solteiro/a,Desempregado,Técnico,ALTA,2024-09-23,Android,+55 71 0893 3448
U01420,Jade,Nunes,maitesilveira@example.net,69987301972.0,1982-09-12,Masc,Ceará,Solteiro/a,Estudante,Técnico,ALTA,2024-09-24,Android,+55 81 9072 7187
U03504,Josué,Vargas,pedro-henrique30@example.org,85856432369.0,1970-01-01,Masc,Minas Gerais,Divorciado/a,Aposentado,Outro,MEDIA,2024-09-24,iOS,+55 (071) 3184 9736
U01601,Lucas Gabriel,Sales,vpires@example.org,30037561965.0,1970-01-01,Fem,São Paulo,Divorciado/a,Estudante,Superior,BAIXA,2024-09-25,iOS,0800 385 0611
U02570,Sara,Cirino,gcardoso@example.net,44179274890.0,1970-01-01,Masc,Distrito Federal,Divorciado/a,Estudante,Superior,BAIXA,2024-09-25,iOS,+55 61 9953 3595
U03819,Bryan,Correia,monteirocaue@example.net,28718474262.0,1972-11-28,Fem,Minas Gerais,Solteiro/a,Desempregado,Pós-graduação,BAIXA,2024-09-25,Android,+55 81 8207-6770
U04155,Luiz Otávio,Moraes,ceciliada-mota@example.net,22422575873.0,1970-01-01,Masc,Paraná,Viúvo/a,Desempregado,Outro,BAIXA,2024-09-25,Android,(071) 2003 5534
U04835,Jade,Jesus,isabellasousa@example.org,16898322073.0,1998-09-19,Fem,Paraná,Solteiro/a,Aposentado,Outro,ALTA,2024-09-25,Android,51 7881 5896
U03921,Mariana,Rezende,giovanna82@example.com,57091856212.0,1995-08-04,Masc,Rio de Janeiro,Solteiro/a,Empregado,Outro,ALTA,2024-09-26,iOS,+55 (031) 3142-7126
U00354,Antônio,Cavalcanti,vitoriacosta@example.org,87113527626.0,1970-01-01,Masc,Minas Gerais,Casado/a,Empregado,Técnico,MEDIA,2024-09-27,Android,+55 (021) 8788-5230
U01286,Eloá,da Rocha,limaleonardo@example.net,33300701057.0,1988-11-09,Fem,Distrito Federal,Solteiro/a,Estudante,Superior,BAIXA,2024-09-27,Android,84 0473-2013
U02742,Julia,Caldeira,albuquerqueleo@example.com,36501864237.0,1970-01-01,Fem,Distrito Federal,Solteiro/a,Aposentado,Superior,MEDIA,2024-09-27,iOS,11 5759 4476
U04515,Ísis,Cardoso,alvesjuliana@example.com,56220841199.0,1993-01-20,Masc,Minas Gerais,Divorciado/a,Empregado,Técnico,ALTA,2024-09-27,Android,+55 (031) 5429 9013
U04844,Olivia,Machado,asafe37@example.org,27921494881.0,1985-11-28,Fem,Minas Gerais,Divorciado/a,Autônomo,Técnico,MEDIA,2024-09-27,iOS,+55 61 4490-7617
U00104,Thales,Pacheco,anthonyvasconcelos@example.net,86973429498.0,1991-09-13,Masc,Paraná,Casado/a,Autônomo,Outro,BAIXA,2024-09-28,Android,+55 (081) 4926 9224
U01551,Sophia,Moreira,miguel34@example.net,23977112558.0,1983-08-12,Fem,Ceará,Divorciado/a,Estudante,Ensino Médio,BAIXA,2024-09-28,iOS,+55 61 7158-9474
U03158,Eduardo,Freitas,zcaldeira@example.com,56564304604.0,1971-01-25,Outro,Bahia,Casado/a,Autônomo,Técnico,BAIXA,2024-09-28,iOS,(081) 6734-8110
U03698,Zoe,da Rocha,da-rochahadassa@example.org,80248215807.0,1976-12-27,Masc,Minas Gerais,Viúvo/a,Autônomo,Outro,MEDIA,2024-09-28,Android,+55 71 7520 5232
U00275,Vitor Hugo,Abreu,sousanicole@example.org,47743060862.0,1970-01-01,Masc,Distrito Federal,Divorciado/a,Aposentado,Outro,ALTA,2024-09-29,Android,+55 (081) 9823-9003
U00608,Luiz Otávio,Nunes,matteomendes@example.com,74767629238.0,1995-12-06,Fem,Bahia,Solteiro/a,Desempregado,Pós-graduação,BAIXA,2024-09-29,Android,+55 84 0204-2942
U01533,Mirella,Marques,teixeiravicente@example.org,28670586050.0,2005-06-21,Outro,Rio Grande do Sul,Solteiro/a,Desempregado,Pós-graduação,MEDIA,2024-09-29,Android,(081) 8251-7253
U01774,Cecília,Pires,carlos-eduardo99@example.org,65077942128.0,1991-05-10,Masc,Rio Grande do Sul,Viúvo/a,Autônomo,Ensino Médio,BAIXA,2024-09-29,iOS,(041) 6360-9684
U02063,Augusto,Siqueira,britomelina@example.net,79749647266.0,1996-05-17,Fem,Distrito Federal,Solteiro/a,Autônomo,Superior,MEDIA,2024-09-29,iOS,81 2567-8598
U03998,Thiago,Aragão,bellacastro@example.com,40820561630.0,1970-04-30,Fem,Bahia,Solteiro/a,Estudante,Técnico,ALTA,2024-09-29,iOS,0500-004-5348
U04044,Isabel,Caldeira,giovannasilva@example.net,63473775796.0,1970-01-01,Fem,Paraná,Viúvo/a,Estudante,Técnico,BAIXA,2024-09-29,Android,0500-016-7825
U04145,Diogo,da Rocha,dviana@example.org,18363087921.0,1993-05-07,Masc,Distrito Federal,Solteiro/a,Autônomo,Ensino Médio,BAIXA,2024-09-29,Android,(021) 5201 8158
U04186,João,Correia,araujogabriel@example.com,52300853553.0,1971-10-22,Fem,Ceará,Divorciado/a,Empregado,Pós-graduação,ALTA,2024-09-29,Android,+55 61 2467 4895
U02327,Sabrina,Andrade,fernando26@example.com,14949226591.0,1989-04-18,Outro,Bahia,Solteiro/a,Empregado,Outro,MEDIA,2024-09-30,iOS,+55 (041) 5840 1039
U02347,Natália,Farias,nunesmarcelo@example.net,63865264076.0,1970-01-01,Fem,Distrito Federal,Divorciado/a,Empregado,Técnico,BAIXA,2024-09-30,iOS,+55 41 7025-5720
U03287,Juliana,Azevedo,barbosamariana@example.com,96951841675.0,1970-01-01,Fem,Bahia,Solteiro/a,Estudante,Ensino Médio,ALTA,2024-09-30,iOS,(061) 9558 7989
U02613,Erick,Melo,heloisa49@example.com,70338807487.0,1970-01-01,Outro,São Paulo,Solteiro/a,Aposentado,Superior,BAIXA,2024-10-01,iOS,(031) 4413-9575
U00050,Otto,Azevedo,andre04@example.net,52605875155.0,1988-10-22,Fem,São Paulo,Divorciado/a,Empregado,Pós-graduação,ALTA,2024-10-02,Android,21 6336 5330
U00596,Ana Liz,Vargas,pietro26@example.com,56278497519.0,1994-09-18,Masc,Minas Gerais,Casado/a,Desempregado,Ensino Médio,BAIXA,2024-10-02,iOS,+55 84 0116-9098
U01419,Natália,Gonçalves,danilo62@example.net,78864726876.0,1970-01-01,Outro,Pernambuco,Viúvo/a,Empregado,Técnico,MEDIA,2024-10-02,iOS,+55 11 1153-8509
U01492,Emanuelly,Sá,zpimenta@example.net,96495363567.0,1970-01-01,Outro,Bahia,Viúvo/a,Autônomo,Superior,MEDIA,2024-10-02,Android,0300-074-0792
U02906,Maria Cecília,Martins,vpastor@example.com,56875315681.0,1982-07-02,Outro,Minas Gerais,Viúvo/a,Estudante,Outro,BAIXA,2024-10-02,Android,0300-081-8072
U03128,Lucas,Alves,ymontenegro@example.org,91120152822.0,1997-07-14,Fem,Paraná,Solteiro/a,Aposentado,Pós-graduação,BAIXA,2024-10-02,iOS,(011) 7929 3738
U00092,Dante,Mendonça,melinada-mata@example.org,10068470649.0,1970-01-01,Masc,Minas Gerais,Solteiro/a,Empregado,Outro,MEDIA,2024-10-03,iOS,+55 81 6285-9903
U01683,Maria,Mendes,benicioalbuquerque@example.org,14062429437.0,1970-01-01,Masc,Rio Grande do Sul,Solteiro/a,Estudante,Superior,ALTA,2024-10-03,Android,+55 (084) 9751-8948
U02156,Vitória,Lopes,raul59@example.net,88562821535.0,1970-01-01,Masc,São Paulo,Divorciado/a,Desempregado,Outro,BAIXA,2024-10-03,Android,+55 51 5400 3155
